geoserver,nombre,titulo,descripcion,epsg,min_x,max_x,min_y,max_y,wms,wfs,fecha_encontrado,fecha_removido
abt.geo,abt:layer_prueba_ubthv,layer_prueba_ubthv,,4326,-69.361473,-57.454201,-22.904341,-11.278329,False,False,,2026-01-21
aceaa.frutos_amazonicos,Geoserver:APDepartamentales,APDepartamentales,,4326,-65.592550,-65.308659,-10.106036,-9.667979,False,False,,2026-01-22
aceaa.frutos_amazonicos,Geoserver:APMunicipales,APMunicipales,,4326,-68.813627,-66.995341,-11.392185,-10.554919,False,False,,2026-01-22
aceaa.frutos_amazonicos,Geoserver:APND_EB_Pando,APND_EB_Pando,,4326,-69.258508,-66.032944,-11.504748,-10.059460,False,False,,2026-01-22
aceaa.frutos_amazonicos,Geoserver:APNacionales,APNacionales,,4326,-68.989184,-67.192878,-12.500631,-11.278329,False,False,,2026-01-22
aceaa.frutos_amazonicos,Geoserver:Castanagte95,Castanagte95,,4326,-69.596260,-65.251099,-12.526491,-9.655419,False,False,,2026-01-22
aceaa.frutos_amazonicos,Geoserver:Comunidades_despulpadoras,Comunidades_despulpadoras,,4326,-68.947028,-67.238855,-12.269600,-10.554919,False,False,,2026-01-22
aceaa.frutos_amazonicos,Geoserver:Hansen22_Pando,Hansen22_Pando,,4326,-69.574863,-65.286665,-12.498626,-9.669472,False,False,,2026-01-22
aceaa.frutos_amazonicos,Geoserver:Iniciativas_FEDAFAP,Iniciativas_FEDAFAP,,4326,-68.793884,-67.280278,-12.197501,-10.650677,False,False,,2026-01-22
aceaa.frutos_amazonicos,Geoserver:Municipios-PND,Municipios-PND,,4326,-69.574807,-65.286810,-12.500775,-9.669633,False,False,,2026-01-22
aceaa.frutos_amazonicos,Geoserver:TerritoriosIndigenas,TerritoriosIndigenas,,4326,-69.567822,-66.185802,-11.831848,-10.900933,False,False,,2026-01-22
aceaa.frutos_amazonicos,Geoserver:asai_pando,asai_pando,,4326,-69.596260,-65.251099,-12.526491,-9.655419,False,False,,2026-01-22
aceaa.frutos_amazonicos,Geoserver:rios,rios,,32719,-69.615577,-65.229299,-12.512231,-9.651454,False,False,,2026-01-22
aceaa.frutos_amazonicos,imagenes:Hansen21_Pando,Hansen21_Pando,,4326,-69.645250,-60.000000,-20.000000,-9.669500,False,False,,2026-01-22
aceaa.frutos_amazonicos,imagenes:Hansen22_Pando,Hansen22_Pando,,4326,-69.574863,-65.286665,-12.498626,-9.669472,False,False,,2026-01-22
aceaa.frutos_amazonicos,imagenes:LST_anomaly,LST_anomaly,,4326,-69.574519,-65.289555,-12.495566,-9.665872,False,False,,2026-01-22
aceaa.frutos_amazonicos,imagenes:ModeloBoolRasterPando,ModeloBoolRasterPando,,32719,-69.573361,-65.255202,-12.495778,-9.668071,False,False,,2026-01-22
aceaa.frutos_amazonicos,imagenes:PR_ssp126_2020-2039,PR_ssp126_2020-2039,,4326,-71.718750,-56.718750,-24.311552,-7.480464,False,False,,2026-01-22
aceaa.frutos_amazonicos,imagenes:PR_ssp126_2040-2059,PR_ssp126_2040-2059,,4326,-71.718750,-56.718750,-24.311552,-7.480464,False,False,,2026-01-22
aceaa.frutos_amazonicos,imagenes:PR_ssp126_2060-2079,PR_ssp126_2060-2079,,4326,-71.718750,-56.718750,-24.311552,-7.480464,False,False,,2026-01-22
aceaa.frutos_amazonicos,imagenes:PR_ssp245_2020-2039,PR_ssp245_2020-2039,,4326,-71.718750,-56.718750,-24.311552,-7.480464,False,False,,2026-01-22
aceaa.frutos_amazonicos,imagenes:PR_ssp245_2040-2059,PR_ssp245_2040-2059,,4326,-71.718750,-56.718750,-24.311552,-7.480464,False,False,,2026-01-22
aceaa.frutos_amazonicos,imagenes:PR_ssp245_2060-2079,PR_ssp245_2060-2079,,4326,-71.718750,-56.718750,-24.311552,-7.480464,False,False,,2026-01-22
aceaa.frutos_amazonicos,imagenes:PR_ssp370_2020-2039,PR_ssp370_2020-2039,,4326,-71.718750,-56.718750,-24.311552,-7.480464,False,False,,2026-01-22
aceaa.frutos_amazonicos,imagenes:PR_ssp370_2040-2059,PR_ssp370_2040-2059,,4326,-71.718750,-56.718750,-24.311552,-7.480464,False,False,,2026-01-22
aceaa.frutos_amazonicos,imagenes:PR_ssp370_2060-2079,PR_ssp370_2060-2079,,4326,-71.718750,-56.718750,-24.311552,-7.480464,False,False,,2026-01-22
aceaa.frutos_amazonicos,imagenes:PR_ssp585_2020-2039,PR_ssp585_2020-2039,,4326,-71.718750,-56.718750,-24.311552,-7.480464,False,False,,2026-01-22
aceaa.frutos_amazonicos,imagenes:PR_ssp585_2040-2059,PR_ssp585_2040-2059,,4326,-71.718750,-56.718750,-24.311552,-7.480464,False,False,,2026-01-22
aceaa.frutos_amazonicos,imagenes:PR_ssp585_2060-2079,PR_ssp585_2060-2079,,4326,-71.718750,-56.718750,-24.311552,-7.480464,False,False,,2026-01-22
